charging_station_id,timestamp,charging_duration,energy_consumed,no_of_evs_charging,traffic_flow,peak_traffic_hours,vehicle_type,avg_vehicle_speed,temperature,humidity,precipitation,wind_speed,location_latitude,location_longitude,distance_to_nearest_road,charging_station_density,population_density,public_holiday_or_event,charging_price_per_kWh,government_incentives,charging_pile_usage_rate
1,2023-01-06 04:00:00,2.433602954152511,42.14223424080604,2,479,18,truck,28.470410116826613,4.105713811655292,39.27398436274853,6.872250922055594,3.417591771383579,35.49233238065687,121.70688216674814,2.5511268320001257,5,2550,1,0.40843336090063387,0,3.331044398347701
1,2023-01-20 02:00:00,1.8274884759985974,15.428352842521441,1,390,20,sedan,55.79856888472937,-1.6796627891062563,49.704108001256,8.08719144137984,7.181909210562299,36.3669676674779,121.72649261751175,4.260409514581637,7,3464,1,0.1325836640884048,1,2.578326765709668
2,2023-01-07 23:00:00,1.79842363825848,32.729463333740334,4,488,20,SUV,38.934693527323105,15.258900869507485,73.30913877891109,8.933614550163812,5.735582976925688,36.686379059576794,121.04134139058718,1.997881561189463,8,2626,0,0.24409207763895027,1,3.0603214840101685
1,2023-01-28 21:00:00,2.2185873296346155,26.30115289294626,3,210,18,sedan,55.36187073011237,33.07008044113376,33.075853825599474,4.631251167647818,5.442098911027327,36.72994031981195,121.10466142386188,3.0395903348045428,3,4551,1,0.23233414218489412,0,3.2204983698920846
2,2023-01-01 03:00:00,1.3154823839643617,8.390538180155408,3,135,12,SUV,25.50150087071278,25.78132022770403,43.53003269787022,8.591200979118529,9.746226222832258,36.00185229419769,121.9358009184351,2.41731654028227,2,1064,1,0.38777405651099717,0,2.326277871719575
1,2023-01-01 16:00:00,1.1253389548567578,13.31400020030135,4,100,18,truck,70.37134233814511,1.8283017602082907,32.68701681846156,4.675743153251427,4.305303195972337,35.220426326844695,120.59289660321497,0.7934024125724051,3,1892,0,0.10838625931477389,0,2.2215381434414696
3,2023-01-10 06:00:00,2.366632428279674,13.594122026008435,1,288,18,truck,62.896988046896354,24.103054694273432,46.797569996952625,9.726550931336655,9.39550126852723,35.320351006493205,120.88414154541367,1.675773785758767,4,2790,1,0.32243630964794234,0,3.094862864956351
1,2023-01-14 13:00:00,0.96028645884329,13.908566827598767,5,334,8,truck,53.26351075502344,16.782153151593132,53.82413113730924,2.467694175142098,7.584427371879526,35.53857394533712,120.4961527916249,4.69302292278784,9,1319,0,0.255559528200847,1,2.3108797219638464
2,2023-01-30 15:00:00,1.3966105664752655,12.628779650819165,4,456,12,sedan,32.10698851745693,-5.133317710704385,69.45293532798291,9.701184700743651,14.384405671553695,36.06890216009717,120.11983706817774,2.4968997992967967,6,1876,1,0.43120014827198316,0,2.7344883136796128
1,2023-01-18 17:00:00,0.656026799288181,8.890283804475454,5,190,18,truck,69.6357800662544,23.35340885473208,83.62373909587613,3.847368963965705,8.811363821906038,35.6399590976684,120.06840573199946,3.7680099403977083,7,1933,1,0.18183097458243136,1,2.0619862195378733
4,2023-01-18 12:00:00,1.7200866644956534,28.769864734049396,4,288,20,truck,23.97226813090927,-2.6093752289536596,56.90539668367798,2.151875895122606,1.0827399144318217,36.39972398777134,121.07482926477863,1.2765320236376752,2,1372,1,0.14028135202938719,1,2.817791053845337
4,2023-01-29 23:00:00,0.7781239231153618,7.503366955409512,1,228,18,truck,46.79926353717746,17.354490473725754,33.75681940884128,7.940785709909404,7.975699961950752,36.215344594599145,121.65574786819448,2.219138480702994,4,1887,1,0.10115655569330384,0,1.4555820814418863
2,2023-01-05 13:00:00,2.0282531471446994,24.797288031808748,2,435,18,sedan,61.37028861502769,4.542737720830713,79.85958429318327,0.45993548041694643,12.640657839880461,36.76320143020585,121.13190466329239,4.602377880421446,8,1199,0,0.34558166432769466,0,2.7259625610748826
4,2023-01-20 18:00:00,2.3036637250112832,21.33286648069775,4,474,18,SUV,64.87503372538356,-3.8142139635433994,59.43538145633367,4.47476015802775,8.610214783645832,36.45306677996508,121.57349175364122,3.9032015848908475,4,4194,0,0.27846788516784626,0,3.453398580440888
2,2023-01-18 19:00:00,1.532921902464948,21.695345008481564,2,479,20,sedan,31.865471067658937,-6.958984710802854,69.87144150401176,0.24573683348853126,13.284678495700337,36.984816305713125,120.19711813215191,0.8098613821101204,7,3763,1,0.34636755947005704,1,2.300630668698366
4,2023-01-22 13:00:00,2.4074359860760826,36.12303182068602,1,135,20,sedan,47.843681649175494,14.15144600640917,47.647043957966744,1.7876912766713449,4.493862517401551,35.15273012584854,121.7964598504524,1.7558617843905964,9,2406,0,0.35171655430143567,1,2.905386449300718
1,2023-01-15 21:00:00,1.2222380957505226,19.63525253373522,1,479,20,truck,42.525210139835494,12.976304548575339,59.24564659331616,6.370787113314908,8.599711202583523,36.85709050648232,120.26255572932749,3.413621979849755,5,2760,1,0.25607118108322124,0,1.9037334015633403
2,2023-01-27 01:00:00,2.1760115896641508,41.72028124431566,1,224,18,SUV,49.94967975754548,-9.835576085504742,42.22857971062152,8.35659798264773,13.94651749518696,35.84378399222375,120.29899636531589,4.735043282065753,2,1672,1,0.1270963355483632,0,2.82566464936403
3,2023-01-04 08:00:00,1.2279257117659552,23.831467535558115,1,459,8,truck,21.371402922965395,33.7555993919381,53.01881456207674,0.2546104517899106,0.4730920546979256,35.389346978534725,120.3110772672383,2.5016487389454025,9,3124,0,0.39790859465093753,1,1.7281705091626425
1,2023-01-14 04:00:00,2.236319793597298,29.876257702811717,5,329,8,truck,59.62490633971833,23.163380861562892,71.97638805587462,2.208594381476786,5.314712362812878,36.75787598814638,120.76237720899744,1.2110776082054122,6,4277,0,0.31458319435290905,0,3.5239401995106774
3,2023-01-16 16:00:00,0.5642795452014597,10.917260448603091,4,421,18,SUV,33.53028252110852,0.44745656603817174,30.386234606200617,3.6547508545058083,8.12251343438097,36.71372596487353,121.70133099761198,1.420955199069442,2,1643,1,0.32311580135326456,0,1.754718610206484
1,2023-01-04 06:00:00,0.851896248369046,5.114049109020078,5,237,18,sedan,69.79403532843237,30.083274132800135,34.19902686841197,5.281580407999372,14.043017595935355,35.43668629622775,120.49170899622801,0.9222424080842054,3,4788,0,0.45202885703919726,1,2.185522864989054
2,2023-01-22 04:00:00,1.212602503891067,15.394970275121858,4,305,12,SUV,48.95429197379728,1.759512324661852,30.260102956729675,7.18436422585828,13.060838813265768,35.95186277180455,121.21329798939956,2.405448301781745,4,3973,1,0.2820484275009501,0,2.4959839774253
1,2023-01-18 02:00:00,0.7641093797392657,9.515327013667763,5,443,8,sedan,40.48940950565722,24.65513454897947,77.14435025206112,3.5594652738330543,10.190777131678871,36.35892956840602,121.13184732585947,3.9023584150988158,5,2599,0,0.33826510169470564,1,2.062243744469523
4,2023-01-18 08:00:00,1.2826004192926164,17.336997617385368,5,100,12,truck,73.75620713799677,29.160158444847205,48.52342453368256,7.392100569152305,14.63997186462303,36.81062310413226,120.67622480840876,3.015903513048309,7,2462,1,0.29000033767709754,0,2.7806752132799772
4,2023-01-17 07:00:00,1.3085151354246958,8.561319831193464,4,354,18,SUV,41.79043801578666,-1.1301762947019363,89.27601086844707,5.734905371565706,13.171183657411873,35.892599133576034,120.15387997703435,4.991858701225848,4,2631,1,0.21946166106096113,0,2.50652767000335
1,2023-01-07 06:00:00,0.6487062776198906,4.097727170235633,2,369,18,SUV,53.24563341867472,4.509112674263562,80.01923793708082,8.791098289661077,11.719398347400103,35.46259435113667,120.46815833270554,3.6517374189134384,2,2491,1,0.307714616048947,1,1.5015546388947063
1,2023-01-14 09:00:00,2.327430424107542,27.502729625452332,5,316,8,truck,65.22436826751854,1.971404886603496,88.76310958651396,3.030904548464546,9.920860549295544,36.7297569328566,121.01146240376437,1.5046495960679012,10,1828,0,0.28048512448882257,0,3.677709773757837
2,2023-01-07 17:00:00,0.7032354410762589,7.240027043732446,1,254,12,truck,37.418768450834826,2.9853837171269486,37.890018948518296,7.00199004595782,12.951056675322565,35.69493550965973,121.53343690279422,4.615913256391761,9,2424,0,0.3794058886881039,0,1.328603991497732
3,2023-01-20 14:00:00,1.9907007770101337,38.06477350148719,2,435,20,sedan,45.72913957066132,28.58461055226035,58.62902517856793,9.716304168140262,6.612433360027814,35.522738108787436,120.45325670000719,2.772393433346643,8,2457,1,0.32327343410113896,1,2.9791269747650326
4,2023-01-10 21:00:00,1.5074929479970856,27.150980123908536,5,272,8,truck,24.56516753015633,-0.019756637039668234,71.42754104447732,3.6581452040673423,1.1521074365108441,36.85930888244147,121.63393827271229,4.9904714864549335,5,1592,1,0.41754260222835715,1,2.8631934785641113
1,2023-01-14 21:00:00,0.8873711383068341,13.309659999638534,1,452,18,sedan,53.985018091463644,11.160623299509194,47.85069348679579,6.138082179798955,3.554656722290302,36.73570698069715,120.86088930739587,3.690060004749018,6,1916,1,0.2761176373004379,0,1.5966671065074811
1,2023-01-15 19:00:00,0.5642743100478056,10.630870218628234,4,482,18,truck,41.748432244037375,29.491571844323822,58.10434556165821,7.438539976641168,4.363222828926914,36.040028269804424,121.8413384263416,1.5944136007319,5,4594,1,0.2575778219156884,0,1.8680891962630082
3,2023-01-21 00:00:00,1.3665747560149344,11.169784785521825,3,156,18,SUV,29.48690887105734,2.2081056002979516,54.13565097211341,7.532480851587745,6.910549375990848,35.557875496455004,120.98362881256627,3.675521996615458,5,2713,1,0.4909968602234388,0,2.3987756309456336
3,2023-01-20 06:00:00,0.6288953114726372,7.063448446071781,1,301,18,SUV,75.71916873733593,18.406632809980604,33.89085250303585,5.966311713971689,5.106382094161523,36.520938615547074,121.56833022464892,4.665145510042079,4,4691,0,0.43686125071004045,0,1.2102498619863713
2,2023-01-24 05:00:00,1.5940457256285907,28.8931358270875,5,392,18,SUV,37.13075901172685,28.676566687895374,46.86360327657229,7.480234286077354,2.4043705664065684,36.06959600178368,121.11649295635806,4.512923282071875,5,4690,0,0.24091972886537882,1,2.9873175670852925
1,2023-01-26 12:00:00,0.6212493838047177,9.68383703232862,2,471,8,SUV,71.19236872970043,22.82317513807881,42.07600747462726,2.8559723208331578,1.724590065933994,36.7711777559123,121.07841466018364,1.8658384084633142,6,4630,0,0.3926268403726968,1,1.391685191476454
4,2023-01-24 05:00:00,2.4925104329653474,19.04012619837926,4,130,20,sedan,35.99064885574052,11.051033824495338,31.790357955980937,7.363467705247112,14.034543843823549,35.19990837432536,120.65450062652364,3.1673083424685116,3,1185,0,0.41580218801753277,0,3.6149800779700496
2,2023-01-07 15:00:00,1.772588229814124,18.381239227047384,2,326,8,truck,24.763425581474603,4.879698967444517,59.57249939686134,8.79085359245484,9.731874029318472,36.69507047574293,120.35388153362179,4.065993547639208,3,3793,1,0.2840027858749646,1,2.6237962278478344
4,2023-01-19 18:00:00,2.0106024122320627,34.60438658534293,4,416,8,SUV,46.74287812152416,5.12266238202613,82.96877753730229,5.882374000201944,7.776552052846521,35.21205059377757,121.40721804099334,0.5706837583268287,4,2936,0,0.31713369419786475,0,3.1352239928203236
1,2023-01-17 04:00:00,1.2738810485303835,23.39605915113116,2,500,20,SUV,54.60931480193644,15.212561179835507,65.39852280188362,2.828489290537143,1.615060175950228,36.13704260688694,121.28974616791865,4.2489034619638915,5,3866,1,0.3251105978959189,0,2.0946616263411793
3,2023-01-08 03:00:00,1.5155958801742426,16.732371289298086,2,265,12,sedan,42.8513411440909,-1.4973546335075607,88.17599904750531,8.278618350818473,8.819998529343913,36.97040854372678,121.24313516876688,3.7533305181872914,10,2486,0,0.29671314493602835,1,2.338843589287198
4,2023-01-06 15:00:00,1.0077032448880314,6.929635078128667,1,231,20,truck,52.06084907104674,-6.77947332522026,68.17432513860297,4.180993721577634,2.7505606345269262,35.50115026266994,120.39304556313975,0.864576635881477,4,1235,0,0.4705979663357224,1,1.4814096432520278
2,2023-01-24 00:00:00,1.5124291322473262,7.801540962325882,3,159,8,SUV,55.644603703207295,9.7773800759567,62.88314565960986,5.03152190079896,3.7691276181110016,36.73968090893438,120.53476651605568,4.092941683636315,9,2761,0,0.31064631766586337,1,2.472621028306903
4,2023-01-22 10:00:00,1.4791786811817476,15.66200487510345,3,349,20,SUV,26.41412655738839,20.697428970172563,37.19382644795216,9.913321465803243,2.7682300380403695,35.25677812178376,120.93845179811348,1.7511790656897137,5,2993,0,0.33069828083729913,1,2.511465410607249
3,2023-01-25 11:00:00,1.8195518222508138,18.507400833331268,1,305,8,sedan,72.95429623334027,-7.086566683159987,67.70282638017204,5.60813819787366,2.0903399238497893,35.09593884280552,120.67162659535077,4.326200841358082,7,3040,0,0.18805219111640029,1,2.4029660560614556
4,2023-01-23 04:00:00,1.7480132554875145,30.503732140960228,2,225,8,truck,32.270186341221844,-1.2951904871034472,75.59859588000592,1.6821741980771077,7.547815334225073,36.5043512693611,121.13459399062593,3.615711675097189,3,3861,0,0.2198456736535336,0,2.328328329910273
1,2023-01-19 22:00:00,0.6181384973931374,10.426861123060354,2,306,18,sedan,46.28933923126942,33.85519419904745,63.96175921387328,1.7642206773893465,6.423702250891383,36.88169171297655,121.52681933202551,0.9337279154085258,7,2095,0,0.20309146959540159,0,1.3019504909583204
4,2023-01-09 22:00:00,1.2778574293536893,21.003756869509242,1,467,8,truck,46.69339083024292,23.489707775383692,87.29037141393115,6.599555697009917,7.513067033471002,35.81729198387044,120.52047380925993,4.369965744444682,1,4086,0,0.3806339444891572,1,1.7776515627101992
4,2023-01-16 10:00:00,2.4321246966155776,46.711907806157086,4,462,18,sedan,68.3358600927342,-3.5328601486522917,85.26528285355764,4.299772666295554,5.471686575085044,36.301811593719634,120.57278570972669,3.931114727570381,3,3194,1,0.16720082970091027,0,3.6385907271806657
1,2023-01-30 00:00:00,1.3101069160054133,17.021891415956976,3,203,20,truck,20.720949844323183,-0.6785744387616894,84.33526316534122,1.9469937687633965,12.7367692186069,35.449496999227776,120.2326274301823,3.8244024320205665,4,1817,0,0.30533715199191525,1,2.0860324780596633
3,2023-01-25 14:00:00,1.2938561674809637,21.36014345663471,2,380,18,truck,61.84059497307499,2.621826956744796,88.35846176423905,4.134869540639109,13.92400887780727,35.425626183573414,121.48069261899597,3.0212792340666783,3,3396,0,0.4373841536059053,1,1.9710356915025815
4,2023-01-02 23:00:00,0.7889108910921159,6.860183338093365,3,482,12,sedan,79.46948080138712,29.302484014742625,40.2999203215006,7.39205459171669,0.7450232103412985,35.998922131339384,120.98799170944653,2.187603770314431,6,1339,1,0.18546335150955803,1,1.9623215434063368
3,2023-01-02 13:00:00,1.7216436332452203,31.68487926702037,4,274,8,sedan,60.64497047654392,8.134363683163244,65.66239949137518,9.498089040925956,2.0867439193871467,35.11696849251463,120.98823619616778,2.7229349561613154,3,1329,1,0.1999832923357477,0,3.006387985048908
3,2023-01-23 12:00:00,1.393331965592958,19.224987124604105,5,398,12,sedan,48.18841007899934,-3.7949983571414734,80.81273333025864,2.4588649795645545,1.7836288699252212,36.95349032282504,120.33804779223402,2.356053345192578,7,3965,1,0.2801111750076726,0,2.79448494193299
3,2023-01-03 05:00:00,1.6043624684117739,18.249754417061308,3,291,8,SUV,76.67926072375383,-4.998927758335296,60.92852464743185,4.57606374919323,14.338372778487008,36.93967334101385,121.5648385828207,4.658329827217236,8,3537,0,0.37242247829652886,1,2.589834479471961
4,2023-01-24 02:00:00,0.5001056695890262,3.441398788634332,5,258,12,truck,36.8691379298822,25.42656362412324,37.99383706095341,6.460269506178459,5.292342183552015,36.76852918358775,121.59974605223913,3.071066279783011,9,4687,1,0.3501994625692366,1,2.014786360581524
1,2023-01-12 00:00:00,0.7551102439085753,7.265116622798229,2,492,12,SUV,62.35756716838831,7.513933058925424,73.47859032189183,3.201930856382109,3.7332713776884727,36.12446175091856,120.35669564899732,2.2513888818506196,7,4398,1,0.23092761365450729,0,1.611427837882714
2,2023-01-25 03:00:00,1.4824121237243788,29.42645628607389,4,214,20,truck,34.0836282593574,22.85622772604225,88.3832355041705,6.825387236380882,3.990088375775333,35.82244232276066,121.89864511695879,3.2013047958422294,4,2097,0,0.35392987490654826,0,2.5674202612071833
3,2023-01-02 15:00:00,2.040950929604999,39.75306131661941,4,181,8,truck,52.110344550427335,3.984822028507134,37.95183187830064,1.5859225255976883,4.354170308375581,35.60170790041996,121.80211893652562,3.1763434969308073,10,1713,0,0.21862760873990097,0,3.173027892789079
3,2023-01-08 12:00:00,1.6791783034682473,29.990906111034917,3,391,20,sedan,38.0624430970341,13.40200933831024,67.85594609140242,2.5651934855633884,13.655438976911976,35.010865974409676,121.20451199152426,0.9338702850187857,4,1110,0,0.36896441782343725,1,2.5388886701851474
4,2023-01-05 09:00:00,1.2700344528371474,14.459410821538423,5,333,8,sedan,45.43483692975657,-9.992704283831946,57.85177992671906,8.402525111058122,1.4643336558018878,36.87564949077828,120.15499469195076,2.2353583742806875,6,1247,1,0.30113261893657073,1,2.782268012061347
2,2023-01-25 07:00:00,1.3457845727831166,10.133986011817484,2,433,20,SUV,59.86461574698864,6.358121367512606,60.83793832213603,0.11796224971304059,0.8739930059122031,36.4581767926799,120.51586371420736,2.1911381419451246,9,2101,0,0.11074752628836847,0,2.06877049520223
1,2023-01-15 07:00:00,1.6854993381562722,30.694350533408024,3,308,8,sedan,61.734598807258095,10.578327091497655,59.47693851269058,1.4451657670648221,6.440975860929133,36.670515737718034,120.30684375735336,1.3103597083658243,6,4568,1,0.4660023772912548,0,2.668260313792136
3,2023-01-17 09:00:00,1.2188410259738836,12.17205808584929,4,194,8,sedan,68.48574264645572,-4.9962607077161465,37.01409064905488,7.5030266944434745,11.299873056155398,35.559967868935566,121.70657691707166,4.96108852570466,4,2824,1,0.10404836944725906,0,2.499173211860154
1,2023-01-19 14:00:00,1.362870999107541,25.491760882635074,2,335,12,truck,78.04782407442212,-0.41834679740356506,57.65054356469471,8.252018664237529,12.9130574596568,36.93617849521005,121.84125727030552,0.7846719957619661,6,1934,0,0.4011309217171345,0,2.205308652902019
1,2023-01-18 18:00:00,2.0238869003833226,16.46923197057666,5,286,18,truck,28.552403619708933,24.411063168652994,49.26873447939539,2.1856170604809257,10.643834516765772,36.618921693578955,121.70821027867929,2.6821082863225785,8,4412,1,0.21974532499544253,1,3.424082910733255
2,2023-01-22 15:00:00,1.0989334466416516,13.167224321834075,3,200,12,sedan,77.12098388497364,-9.357286862719647,63.33056924364537,5.016556527843799,10.736539511233211,36.633211304754795,121.13165733089454,1.3345392055461294,7,2446,0,0.44280590154575183,0,2.0580549918398563
3,2023-01-04 12:00:00,0.9963289485481344,13.989658473532213,5,391,8,SUV,39.360641905724975,12.82231019604049,80.7444837769878,7.717513110004898,14.06309185823003,35.620370328322764,121.01779787821319,0.6450479336042815,4,3345,1,0.19559799554823273,0,2.4474953688769694
1,2023-01-17 23:00:00,0.6171731433797829,9.865808548271628,3,209,12,SUV,75.11717949685251,21.811398029956965,46.599976641551564,3.820537439080179,7.314048882672734,36.56354493241039,120.03358959310205,1.9998171471538502,10,1134,0,0.499195439837952,0,1.6139010950166877
4,2023-01-18 15:00:00,2.404306628517642,37.99979902109098,2,215,20,truck,37.32803460874804,29.220021635833255,78.39272083187589,4.306002397016899,6.976678596482938,35.90718672594603,121.85673465493753,0.6182711564642128,4,3681,0,0.19922446203363042,0,3.052361990234852
4,2023-01-14 00:00:00,0.7230996005581034,9.047474883660673,1,295,12,truck,73.19257594474738,27.836750451548987,79.39133057703324,3.5928160955268265,9.720783929984051,36.38954917519264,120.58274165897063,0.918363830241426,1,3549,1,0.4080601459426688,0,1.2627571678363543
4,2023-01-09 06:00:00,1.4425765656357106,24.75408085963716,4,169,8,SUV,43.23263413225499,0.7218880113949737,67.86775899708664,7.724112493674605,14.45394977252478,36.28229294884099,121.40584527790956,2.5791110316811334,5,4491,1,0.41727774092251013,1,2.681223690644371
1,2023-01-03 06:00:00,1.121769362111042,12.3103409430499,2,168,12,sedan,76.77031168902187,-1.5046037732577968,40.45599317933593,6.570859065405751,2.860019392176386,35.689803618967666,121.19305022279978,1.74873282987898,3,3403,1,0.35310889124585065,0,1.9681008619288431
4,2023-01-08 10:00:00,1.960575923747648,23.61232946151619,5,196,18,truck,33.21725981239687,25.988203078765174,43.21656364638058,3.924423915511145,11.379442936944782,36.24501643975621,121.96298214985396,0.6367875644182082,6,1874,0,0.3489532280283128,1,3.2582650982238874
